"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
36,"management","married","tertiary","no",495,"no","no","cellular",12,"mar",213,3,182,6,"success","yes"
31,"admin.","single","secondary","no",1588,"yes","no","unknown",3,"jun",14,1,-1,0,"unknown","no"
38,"services","married","secondary","no",0,"yes","no","telephone",28,"jul",121,2,-1,0,"unknown","no"
32,"blue-collar","married","primary","no",66,"no","no","cellular",19,"nov",244,1,-1,0,"unknown","no"
35,"management","married","tertiary","no",24,"yes","no","cellular",8,"apr",169,1,231,2,"failure","no"
36,"management","single","tertiary","no",613,"no","no","cellular",7,"aug",86,2,-1,0,"unknown","no"
37,"blue-collar","divorced","secondary","no",48,"yes","no","unknown",8,"may",133,2,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",262,"no","no","cellular",2,"jul",96,2,109,4,"success","no"
36,"blue-collar","married","secondary","no",4438,"yes","no","unknown",20,"may",446,1,-1,0,"unknown","yes"
32,"blue-collar","single","tertiary","no",3014,"yes","no","cellular",7,"may",291,2,-1,0,"unknown","no"
32,"management","married","tertiary","no",5878,"no","no","cellular",19,"aug",159,2,-1,0,"unknown","no"
35,"entrepreneur","married","tertiary","no",2723,"yes","yes","cellular",8,"aug",275,4,-1,0,"unknown","no"
31,"blue-collar","single","tertiary","no",2197,"yes","no","unknown",23,"may",146,3,-1,0,"unknown","no"
33,"technician","single","secondary","no",1279,"yes","no","cellular",18,"may",239,2,349,3,"success","no"
36,"management","married","tertiary","no",1477,"no","no","cellular",7,"aug",71,2,-1,0,"unknown","no"
30,"blue-collar","single","primary","no",71,"yes","no","unknown",19,"may",122,6,-1,0,"unknown","no"
30,"admin.","single","secondary","no",127,"yes","no","cellular",18,"may",16,6,368,1,"other","no"
40,"management","married","tertiary","no",1217,"yes","yes","cellular",18,"nov",155,1,-1,0,"unknown","no"
32,"technician","divorced","secondary","no",202,"yes","no","cellular",4,"feb",429,1,201,1,"failure","no"
38,"management","single","tertiary","no",427,"yes","no","cellular",6,"may",17,3,169,2,"failure","no"
33,"management","divorced","tertiary","no",0,"yes","yes","cellular",19,"aug",275,8,-1,0,"unknown","no"
40,"blue-collar","single","secondary","no",3,"no","no","cellular",19,"nov",998,1,-1,0,"unknown","yes"
37,"management","divorced","secondary","no",1287,"yes","no","cellular",14,"may",432,1,-1,0,"unknown","no"
36,"services","married","primary","no",179,"no","no","unknown",9,"jun",411,1,-1,0,"unknown","no"
35,"self-employed","married","tertiary","no",980,"no","no","cellular",2,"aug",428,2,336,6,"failure","no"
33,"admin.","married","tertiary","no",79,"yes","no","cellular",22,"oct",249,2,335,2,"failure","yes"
35,"blue-collar","divorced","primary","no",1792,"yes","no","cellular",31,"jul",630,6,-1,0,"unknown","yes"
30,"blue-collar","single","secondary","no",178,"yes","no","unknown",20,"may",747,5,-1,0,"unknown","no"
32,"management","single","tertiary","no",537,"no","no","unknown",29,"may",187,3,-1,0,"unknown","no"
36,"management","married","primary","no",3953,"yes","no","cellular",19,"nov",277,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",112,"yes","no","cellular",5,"may",118,1,-1,0,"unknown","no"
34,"management","divorced","tertiary","no",13204,"yes","yes","cellular",20,"nov",197,2,-1,0,"unknown","no"
31,"management","married","tertiary","no",22546,"yes","no","cellular",14,"may",8,6,267,4,"failure","no"
33,"admin.","married","secondary","no",0,"yes","no","telephone",17,"jul",1448,7,-1,0,"unknown","yes"
37,"self-employed","married","secondary","no",215,"yes","no","unknown",6,"jun",61,1,-1,0,"unknown","no"
34,"management","married","secondary","no",293,"yes","no","unknown",21,"may",162,3,-1,0,"unknown","no"
34,"blue-collar","divorced","secondary","no",0,"no","yes","unknown",21,"may",339,1,-1,0,"unknown","no"
40,"services","married","secondary","no",-378,"yes","yes","cellular",13,"may",541,1,295,6,"failure","no"
30,"blue-collar","single","primary","no",395,"no","no","cellular",21,"nov",429,1,-1,0,"unknown","no"
31,"technician","divorced","secondary","no",10787,"yes","no","unknown",4,"jun",135,2,-1,0,"unknown","no"
36,"management","married","tertiary","no",340,"yes","no","cellular",20,"apr",68,2,-1,0,"unknown","no"
31,"blue-collar","single","secondary","no",1882,"no","no","cellular",7,"may",529,2,-1,0,"unknown","no"
31,"admin.","married","secondary","no",389,"yes","no","cellular",7,"dec",69,1,185,2,"failure","no"
35,"management","married","tertiary","no",365,"no","no","cellular",21,"nov",168,2,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",467,"yes","no","unknown",21,"may",494,2,-1,0,"unknown","no"
40,"self-employed","divorced","secondary","no",1876,"no","yes","unknown",20,"jun",269,1,-1,0,"unknown","no"
34,"entrepreneur","married","secondary","no",1847,"yes","no","cellular",9,"apr",543,3,321,6,"failure","no"
31,"student","single","tertiary","no",64,"no","no","cellular",15,"sep",208,1,105,2,"success","no"
32,"management","single","tertiary","no",1160,"yes","yes","unknown",11,"jun",450,2,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",26,"yes","no","cellular",17,"apr",342,3,332,1,"other","no"
34,"unemployed","married","secondary","no",0,"yes","no","cellular",13,"may",172,1,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",142,"yes","no","cellular",14,"may",123,1,360,3,"other","no"
34,"admin.","married","secondary","no",645,"yes","no","unknown",19,"may",420,1,-1,0,"unknown","no"
37,"blue-collar","married","unknown","no",897,"yes","no","cellular",13,"apr",119,2,280,2,"failure","no"
37,"blue-collar","married","secondary","no",103,"yes","no","cellular",12,"may",153,1,-1,0,"unknown","no"
35,"admin.","single","secondary","no",847,"yes","no","cellular",11,"may",85,2,-1,0,"unknown","no"
38,"unknown","single","tertiary","no",0,"no","no","cellular",11,"sep",260,3,95,3,"success","yes"
32,"blue-collar","married","secondary","no",517,"yes","no","unknown",5,"may",528,1,-1,0,"unknown","no"
36,"blue-collar","married","unknown","no",70,"yes","no","unknown",8,"may",219,4,-1,0,"unknown","no"
32,"services","married","secondary","no",180,"yes","no","telephone",15,"may",45,2,-1,0,"unknown","no"
40,"entrepreneur","married","secondary","no",1416,"yes","no","unknown",14,"may",210,2,-1,0,"unknown","no"
36,"admin.","married","secondary","no",465,"yes","no","unknown",20,"may",160,1,-1,0,"unknown","no"
36,"admin.","married","secondary","no",998,"yes","no","unknown",14,"may",1044,2,-1,0,"unknown","no"
34,"technician","married","secondary","no",550,"no","yes","cellular",9,"jul",601,1,-1,0,"unknown","no"
32,"services","married","tertiary","no",4908,"no","yes","cellular",13,"may",491,2,-1,0,"unknown","no"
32,"unemployed","single","tertiary","no",336,"yes","no","unknown",8,"may",139,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",131,"no","no","unknown",3,"jun",267,3,-1,0,"unknown","no"
40,"management","divorced","tertiary","no",502,"yes","no","cellular",3,"feb",267,4,270,3,"other","no"
38,"management","single","tertiary","no",8669,"yes","no","telephone",20,"apr",5,3,150,6,"failure","no"
36,"management","married","tertiary","no",9324,"yes","no","cellular",30,"mar",138,8,-1,0,"unknown","no"
33,"self-employed","single","tertiary","no",61,"no","no","cellular",19,"aug",836,3,-1,0,"unknown","yes"
38,"technician","single","secondary","no",173,"no","no","cellular",29,"aug",150,4,-1,0,"unknown","no"
30,"management","single","tertiary","no",47,"no","yes","cellular",31,"jul",11,17,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",326,"yes","yes","unknown",15,"may",150,2,-1,0,"unknown","no"
36,"management","single","tertiary","no",1283,"no","no","cellular",18,"aug",92,5,-1,0,"unknown","no"
39,"self-employed","married","tertiary","no",1047,"no","no","unknown",6,"jun",554,1,-1,0,"unknown","yes"
40,"self-employed","married","primary","no",2077,"yes","no","cellular",13,"may",363,1,173,24,"other","no"
30,"technician","single","tertiary","no",1922,"yes","no","cellular",18,"may",546,1,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",444,"yes","no","cellular",15,"apr",244,3,-1,0,"unknown","no"
34,"admin.","married","secondary","no",5320,"no","no","cellular",3,"mar",114,6,467,5,"other","no"
32,"services","married","secondary","no",4885,"yes","yes","cellular",18,"nov",400,2,-1,0,"unknown","no"
31,"admin.","married","secondary","no",0,"yes","yes","cellular",18,"nov",79,3,-1,0,"unknown","no"
40,"blue-collar","married","secondary","no",6767,"yes","no","cellular",20,"nov",97,2,-1,0,"unknown","no"
38,"services","married","secondary","no",8876,"no","no","cellular",2,"feb",280,1,75,1,"failure","no"
31,"admin.","married","secondary","no",0,"yes","no","cellular",29,"jul",82,5,-1,0,"unknown","no"
30,"technician","single","secondary","no",3107,"yes","no","unknown",3,"jun",1516,2,-1,0,"unknown","no"
33,"technician","divorced","secondary","yes",-305,"no","yes","unknown",9,"may",109,1,-1,0,"unknown","no"
35,"self-employed","married","secondary","no",670,"no","no","cellular",9,"jul",378,1,-1,0,"unknown","no"
30,"management","single","tertiary","no",6164,"yes","no","unknown",27,"may",152,11,-1,0,"unknown","no"
30,"services","single","primary","no",79,"yes","no","cellular",15,"may",317,1,-1,0,"unknown","no"
34,"technician","single","secondary","no",5039,"no","no","cellular",20,"nov",205,6,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",360,"yes","no","telephone",19,"nov",46,1,182,2,"failure","no"
33,"self-employed","single","secondary","no",238,"yes","yes","cellular",5,"feb",45,5,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",5092,"yes","no","unknown",17,"jun",145,6,-1,0,"unknown","no"
38,"blue-collar","divorced","secondary","no",889,"no","yes","unknown",18,"jun",362,1,-1,0,"unknown","no"
34,"technician","single","secondary","no",0,"yes","yes","unknown",16,"may",214,1,-1,0,"unknown","no"
33,"technician","married","secondary","no",1844,"yes","no","unknown",29,"may",241,3,-1,0,"unknown","no"
40,"management","married","tertiary","no",89,"yes","yes","telephone",9,"feb",148,6,-1,0,"unknown","no"
36,"admin.","married","secondary","no",4280,"no","no","unknown",19,"jun",227,6,-1,0,"unknown","no"
32,"technician","single","secondary","no",0,"no","no","cellular",21,"aug",126,2,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",625,"yes","no","unknown",28,"may",410,1,-1,0,"unknown","no"
40,"unemployed","married","secondary","no",0,"yes","no","cellular",19,"nov",332,1,183,1,"failure","no"
40,"management","married","tertiary","no",7780,"no","no","telephone",4,"may",364,1,355,1,"other","no"
30,"management","married","secondary","no",-559,"yes","yes","cellular",7,"may",98,1,167,2,"failure","no"
39,"entrepreneur","married","unknown","no",98,"yes","no","telephone",15,"may",59,3,367,1,"other","no"
40,"self-employed","married","tertiary","no",642,"no","no","cellular",18,"nov",147,3,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",526,"yes","yes","unknown",23,"may",553,2,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",954,"yes","no","unknown",2,"jun",402,9,-1,0,"unknown","no"
36,"management","single","tertiary","no",-679,"yes","yes","cellular",7,"may",172,1,93,1,"failure","no"
